Detail ID,Title,Article,Standard Number,Wr Wrk Inst,RH Acct Number,Publisher,Pub Date,Number of Copies,Reported Value,Market,Market Period From,Market Period To,Author
10002510,Practical loss control leadership : the conservation of people1088.89 property1088.89 process1088.89 and profits.,Page3-22: Image,12345XX-116095,123456789,1000011653,,11/15/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002511,Preventive stress management in organizations,Letting the Family In During a Code,12345XX-116623,123456789,1000030819,,11/16/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002512,Preventive stress management in organizations,Letting the Family In During a Code,12345XX-116637,123456789,1000013283,,11/17/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002513,Principles of aseptic processing and packaging / edited by Philip E. Nelson1088.89 James V. Chambers1088.89 Judy H. Rodriguez ; contributors1088.89 Dane T. Howard ... [et al.],,12345XX-116914,123456789,1000031143,,11/18/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002514,Principles of aseptic processing and packaging / edited by Philip E. Nelson1088.89 James V. Chambers1088.89 Judy H. Rodriguez ; contributors1088.89 Dane T. Howard ... [et al.],Microbiology of aseptic processing,12345XX-116916,123456789,1000024355,,11/19/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002515,Principles of aseptic processing and packaging / edited by Philip E. Nelson1088.89 James V. Chambers1088.89 Judy H. Rodriguez ; contributors1088.89 Dane T. Howard ... [et al.],,12345XX-116917,123456789,1000016089,,11/20/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002516,Principles of aseptic processing and packaging / edited by Philip E. Nelson1088.89 James V. Chambers1088.89 Judy H. Rodriguez ; contributors1088.89 Dane T. Howard ... [et al.],Microbiology of aseptic processing,12345XX-116919,123456789,1000029249,,11/21/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002517,Principles of population genetics,FIGURE 13.1 P AND H VALUES; FIGURE 7.16; CHANGE IN ALLELE FREQUENCIES OVER ONE GENERATION OF SELECTION; FIG 8.17,12345XX-117043,123456789,1000022540,,11/22/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002518,Principles of population genetics,FIGURE 13.1 P AND H VALUES; FIGURE 7.16; CHANGE IN ALLELE FREQUENCIES OVER ONE GENERATION OF SELECTION; FIG 8.17,12345XX-117047,123456789,1000009471,,11/23/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002519,Psychiatric & mental health nursing for Canadian practice,Major Causes of Anxiety Disorder,12345XX-118206,123456789,1000006025,,11/24/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002520,Psychiatric & mental health nursing for Canadian practice,Major Causes of Anxiety Disorder,12345XX-118216,123456789,1000000212,,11/25/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002521,Psychiatric services : a journal of the American Psychiatric Association (1995- ),A Classic Case of Borderline Personality Disorder,12345XX-118384,123456789,1000018113,,11/26/2019,,23.25,Univ,2015,2015,
10002522,Psychiatric services : a journal of the American Psychiatric Association (1995- ),A Classic Case of Borderline Personality Disorder,12345XX-118386,123456789,1000024661,,11/27/2019,,23.25,Univ,2015,2015,
10002523,Psychiatric services : a journal of the American Psychiatric Association (1995- ),A Classic Case of Borderline Personality Disorder,12345XX-118396,123456789,1000000598,,11/28/2019,,23.25,Univ,2015,2015,
10002524,Psychiatric services : a journal of the American Psychiatric Association (1995- ),A Classic Case of Borderline Personality Disorder,12345XX-118409,123456789,1000016244,,11/29/2019,,23.25,Univ,2015,2015,
10002525,Psychiatric services : a journal of the American Psychiatric Association (1995- ),A Classic Case of Borderline Personality Disorder,12345XX-118411,123456789,1000016179,,11/30/2019,,23.25,Univ,2015,2015,
10002526,Psychiatric services : a journal of the American Psychiatric Association (1995- ),A Classic Case of Borderline Personality Disorder,12345XX-118421,123456789,1000029354,,12/1/2019,,23.25,Univ,2015,2015,
10002527,Psychological approaches to sports injury rehabilitation,Rehabilitation Assesment - chart,12345XX-118524,123456789,1000014923,,12/2/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002528,Psychological approaches to sports injury rehabilitation,Rehabilitation Assesment - chart,12345XX-118526,123456789,1000015818,,12/3/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002529,Psychosocial care of children in hospitals : a clinical practice manual from the ACCH Child Life Research Project,Psychosocial Care of Children in Hospitals: A Clinical Practice Manual From the ACCH Child Life Research Project,12345XX-119107,123456789,1000016104,,12/4/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002530,Psychosocial care of children in hospitals : a clinical practice manual from the ACCH Child Life Research Project,Psychosocial Care of Children in Hospitals: A Clinical Practice Manual From the ACCH Child Life Research Project,12345XX-119119,123456789,1000006556,,12/5/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002531,Reader's choice,Mystery 2: Death in the Mountains,12345XX-122006,123456789,1000029065,,12/6/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002532,Reader's choice,American Values in Education,12345XX-122007,123456789,1000034362,,12/7/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002533,Reader's choice,Mystery 2: Death in the Mountains,12345XX-122053,123456789,1000024680,,12/8/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002534,Reader's choice,American Values in Education,12345XX-122054,123456789,1000007117,,12/9/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002535,Reading keys,Get in to the habit of paraphrasing,12345XX-122300,123456789,1000026672,,12/10/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002536,Reading keys,Get in to the habit of paraphrasing,12345XX-122301,123456789,1000026080,,12/11/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002537,Reproduction and development of marine invertebrates of the northern Pacific coast : data and methods for the study of eggs1088.89 embryos1088.89 and larvae,,12345XX-124877,123456789,1000020625,,12/12/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002538,Reproduction and development of marine invertebrates of the northern Pacific coast : data and methods for the study of eggs1088.89 embryos1088.89 and larvae,,12345XX-124881,123456789,1000007274,,12/13/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002539,Respiratory physiology : the essentials,RESPIRATORY PHYSIOLOGY: THE ESSENTIALS1088.89 6TH EDITION,12345XX-125442,123456789,1000016777,,12/14/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002540,Respiratory physiology : the essentials,RESPIRATORY PHYSIOLOGY: THE ESSENTIALS1088.89 6TH EDITION,12345XX-125446,123456789,1000032433,,12/15/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002541,Restoration and eighteenth-century comedy,Essay on the theatre,12345XX-125487,123456789,1000009225,,12/16/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002542,Restoration and eighteenth-century comedy,Essay on the theatre,12345XX-125494,123456789,1000015230,,12/17/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002543,Restoration and renewal : the Church in the third millennium,Restoration & Renewal,12345XX-125496,123456789,1000006178,,12/18/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002544,Restoration and renewal : the Church in the third millennium,Restoration & Renewal,12345XX-125497,123456789,1000010913,,12/19/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002545,Reverberations of faith : a theological handbook of Old Testament themes,History1088.89 Holiness,12345XX-125962,123456789,1000019133,,12/20/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002546,Reverberations of faith : a theological handbook of Old Testament themes,Sin,12345XX-125963,123456789,1000030121,,12/21/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002547,Reverberations of faith : a theological handbook of Old Testament themes,History1088.89 Holiness,12345XX-125966,123456789,1000018126,,12/22/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002548,Reverberations of faith : a theological handbook of Old Testament themes,Sin,12345XX-125967,123456789,1000024546,,12/23/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002549,Robin Hood and other outlaw tales,Robin Hood and the Monk,12345XX-126933,123456789,1000024762,,12/24/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002550,Robin Hood and other outlaw tales,Robin Hood and the Monk,12345XX-126942,123456789,1000011646,,12/25/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002551,Science1088.89 materialism and the study of culture,An introduction to cultural materialism,12345XX-128774,123456789,1000020982,,12/26/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002552,Science1088.89 materialism and the study of culture,An introduction to cultural materialism,12345XX-128780,123456789,1000007215,,12/27/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002553,Scientific American (1845- ),Psychic Drift,12345XX-129114,123456789,1000007381,,12/28/2019,,23.25,Univ,2015,2015,
10002554,Scientific American (1845- ),Psychic Drift,12345XX-129485,123456789,1000013490,,12/29/2019,,23.25,Univ,2015,2015,
10002555,Selected poems,We Real Cool,12345XX-130458,123456789,1000020422,,12/30/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002556,Selected poems,We Real Cool,12345XX-130460,123456789,1000001458,,12/31/2019,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002557,Selected poems,somewhere i have never travelled,12345XX-130501,123456789,1000033338,,1/1/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002558,Selected poems,somewhere i have never travelled,12345XX-130523,123456789,1000015917,,1/2/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002559,Shame : theory1088.89 therapy1088.89 theology,Summary: towards a working understanding of shame,12345XX-132092,123456789,1000009081,,1/3/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002560,Shame : theory1088.89 therapy1088.89 theology,Summary: towards a working understanding of shame,12345XX-132093,123456789,1000008802,,1/4/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002561,Skeletal muscle : form and function,SKELETAL MUSCLE: FORM AND FUNCTION,12345XX-133677,123456789,1000018720,,1/5/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002562,Skeletal muscle : form and function,SKELETAL MUSCLE: FORM AND FUNCTION,12345XX-133682,123456789,1000011085,,1/6/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002563,Solving behavior problems in autism : improving communication with visual strategies,Introduction,12345XX-136660,123456789,1000011785,,1/7/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002564,Solving behavior problems in autism : improving communication with visual strategies,Introduction,12345XX-136666,123456789,1000032960,,1/8/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002565,Southern medical journal (1908- ),Management of the critically injured athlete: Packaging of head and cervical spine injuries,12345XX-137347,123456789,1000005909,,1/9/2020,,23.25,Univ,2015,2015,
10002566,Southern medical journal (1908- ),Management of the critically injured athlete: Packaging of head and cervical spine injuries,12345XX-137365,123456789,1000024706,,1/10/2020,,23.25,Univ,2015,2015,
10002567,Spurgeon's color atlas of large animal anatomy : the essentials,,12345XX-138449,123456789,1000013297,,1/11/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002568,Spurgeon's color atlas of large animal anatomy : the essentials,,12345XX-138461,123456789,1000019529,,1/12/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002569,Stanford nurse,STANFORD NURSE 29(1),12345XX-138632,123456789,1000013503,,1/13/2020,,23.25,Univ,2015,2015,
10002570,Stanford nurse,A Gratifying and Challenging Role: A Heart Transplant Coordinator's Perspective,12345XX-138634,123456789,1000034542,,1/14/2020,,23.25,Univ,2015,2015,
10002571,Stanford nurse,STANFORD NURSE 29(1),12345XX-138636,123456789,1000025673,,1/15/2020,,23.25,Univ,2015,2015,
10002572,Stanford nurse,A Gratifying and Challenging Role: A Heart Transplant Coordinator's Perspective,12345XX-138638,123456789,1000006592,,1/16/2020,,23.25,Univ,2015,2015,
10002573,Strategic communication management,STRATEGIC COMMUNICATION MANAGEMENT,12345XX-139482,123456789,1000024933,,1/17/2020,,23.25,Univ,2015,2015,
10002574,Strategic communication management,STRATEGIC COMMUNICATION MANAGEMENT,12345XX-139487,123456789,1000024930,,1/18/2020,,23.25,Univ,2015,2015,
10002575,Street & Smith's SportsBusiness journal (1998- ),RIGOROUS BOOT CAMP OFFERS BROADCASTING HOPEFULS A TASTE?,12345XX-139974,123456789,1000027192,,1/19/2020,,23.25,Univ,2015,2015,
10002576,Street & Smith's SportsBusiness journal (1998- ),THE RED BULL WAY,12345XX-139988,123456789,1000018693,,1/20/2020,,23.25,Univ,2015,2015,
10002577,Street & Smith's SportsBusiness journal (1998- ),RIGOROUS BOOT CAMP OFFERS BROADCASTING HOPEFULS A TASTE?,12345XX-140133,123456789,1000030091,,1/21/2020,,23.25,Univ,2015,2015,
10002578,Street & Smith's SportsBusiness journal (1998- ),THE RED BULL WAY,12345XX-140147,123456789,1000029775,,1/22/2020,,23.25,Univ,2015,2015,
10002579,Surgical services management,Surgical services management 6(3),12345XX-141407,123456789,1000013041,,1/23/2020,,23.25,Univ,2015,2015,
10002580,Surgical services management,Surgical services management 6(3),12345XX-141423,123456789,1000027737,,1/24/2020,,23.25,Univ,2015,2015,
10002581,Taddeo Alderotti and his pupils : two generations of Italian medical learning,,12345XX-141810,123456789,1000024707,,1/25/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002582,Taddeo Alderotti and his pupils : two generations of Italian medical learning,HSC2220,12345XX-141814,123456789,1000031795,,1/26/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002583,Taddeo Alderotti and his pupils : two generations of Italian medical learning,PAGES 336-339,12345XX-141815,123456789,1000029539,,1/27/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002584,Taddeo Alderotti and his pupils : two generations of Italian medical learning,PAGES 336-339,12345XX-141816,123456789,1000009624,,1/28/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002585,Taddeo Alderotti and his pupils : two generations of Italian medical learning,,12345XX-141819,123456789,1000028036,,1/29/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002586,Taddeo Alderotti and his pupils : two generations of Italian medical learning,HSC2220,12345XX-141823,123456789,1000009403,,1/30/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002587,Taddeo Alderotti and his pupils : two generations of Italian medical learning,PAGES 336-339,12345XX-141824,123456789,1000003514,,1/31/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002588,Taddeo Alderotti and his pupils : two generations of Italian medical learning,PAGES 336-339,12345XX-141825,123456789,1000013123,,2/1/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002589,Tales of the North American Indians,,12345XX-141989,123456789,1000016861,,2/2/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002590,Tales of the North American Indians,,12345XX-141997,123456789,1000026804,,2/3/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002591,Taxonomy of flowering plants,,12345XX-142248,123456789,1000023216,,2/4/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002592,Taxonomy of flowering plants,,12345XX-142256,123456789,1000021219,,2/5/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002593,Teacher training essentials : workshops for professional development,Unit 281088.89 World Englishes1088.89 Worksheet 1,12345XX-142344,123456789,1000030560,,2/6/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002594,Teacher training essentials : workshops for professional development,Unit 111088.89 Exploiting Authentic Material1088.89 Worksheet 1&2,12345XX-142345,123456789,1000019938,,2/7/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002595,Teacher training essentials : workshops for professional development,Unit 151088.89 Vocabulary: Features of Lexis1088.89 Worksheet 1 & 2,12345XX-142346,123456789,1000021260,,2/8/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002596,Teacher training essentials : workshops for professional development,Unit 61088.89 Teaching vocabulary1088.89 Worksheet 1 & 2,12345XX-142347,123456789,1000016243,,2/9/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002597,Teacher training essentials : workshops for professional development,Unit 161088.89 Concept Checking: Vocabulary and Grammar1088.89 Worksheet 1,12345XX-142348,123456789,1000019949,,2/10/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002598,Teacher training essentials : workshops for professional development,Unit 281088.89 World Englishes1088.89 Worksheet 1,12345XX-142435,123456789,1000013561,,2/11/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002599,Teacher training essentials : workshops for professional development,Unit 111088.89 Exploiting Authentic Material1088.89 Worksheet 1&2,12345XX-142436,123456789,1000033068,,2/12/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10002600,Teacher training essentials : workshops for professional development,Unit 151088.89 Vocabulary: Features of Lexis1088.89 Worksheet 1 & 2,12345XX-142437,123456789,1000013127,,2/13/2020,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
